Año,Mes,Dia,Fecha,Tｰ Media,TｰMaxima,TｰMinima,Lluvia,%Humedad,Evapotransp,Pto rocio,RadSolar,EnerSolar,PresionBarom
2019,Nov,25,11/25/2019,12.03,18.5,6.8,0,73.97,2.85,7.34,179.4,1.29,506.93
2019,Nov,26,11/26/2019,13.36,20.8,6.1,0,67.9,4.1,7.24,267.89,1.92,507.19
2019,Nov,27,11/27/2019,13.99,21.1,8.7,0,66.81,3.74,7.47,234.5,1.68,507.92
2019,Nov,28,11/28/2019,13.59,21.1,8.8,0,66.86,3.93,7.04,239.46,1.72,507.73
2019,Nov,29,11/29/2019,14.59,22.2,8.1,0,63.23,5.33,6.96,337.64,2.42,506.87
2019,Nov,30,11/30/2019,13.22,20.5,8.5,0,67.81,3.48,7.02,227.75,1.63,506.82
2019,Dic,1,12/1/2019,13.54,22.1,5.1,0,68.18,4.51,7.13,299.8,6.45,750.24
2019,Dic,2,12/2/2019,11.96,20.3,7.3,13.8,78.34,3.32,8.04,227.33,4.89,753.22
2019,Dic,3,12/3/2019,11.77,19.8,7.2,7,77.79,3.52,7.63,254.1,5.46,753.57
2019,Dic,4,12/4/2019,11.12,16.3,6.3,1.4,83.65,2.14,8.35,165.1,3.55,752.86
2019,Dic,5,12/5/2019,12.23,18.2,8,4.8,77.43,3.5,8.19,248.58,5.35,754.09
2019,Dic,6,12/6/2019,12.11,20.6,7.7,10.2,77.61,3.94,8.08,281.35,6.05,753.62
2019,Dic,7,12/7/2019,11.35,18.9,7.4,14.8,80.31,2.97,7.88,208.48,4.48,753.64
2019,Dic,8,12/8/2019,12.06,19.1,7,0.6,78.29,2.94,8.14,210.39,4.52,752.55
2019,Dic,9,12/9/2019,12.66,20.3,6.2,0.2,73.95,3.73,7.77,254.9,5.48,751.56
2019,Dic,10,12/10/2019,13.39,21.6,5.7,0,67.82,3.9,7.2,246.27,5.3,751.68
2019,Dic,11,12/11/2019,12.73,20.6,6.8,0.4,71.4,3.51,7.41,229.9,4.94,751
2019,Dic,12,12/12/2019,12.22,22.7,7,6.6,75.16,3.67,7.52,241.15,5.19,750.57
2019,Dic,13,12/13/2019,11.77,19.2,5,0.4,74.24,2.96,6.94,210.56,4.53,752.55
2019,Dic,14,12/14/2019,12.78,20.6,6.6,0,69.95,3.75,6.91,253.19,5.44,752.84
2019,Dic,15,12/15/2019,12.67,18.4,9.3,0.2,73.67,3.23,7.93,217.59,4.68,752.61
2019,Dic,16,12/16/2019,11.58,21,7.6,2.4,78.02,2.72,7.65,196.32,4.22,753.05
2019,Dic,17,12/17/2019,11.94,20.3,5.1,0,74.84,3.53,7.28,252.15,5.42,751.94
2019,Dic,18,12/18/2019,11.85,18.2,7.7,20,78.6,2.79,7.97,201.44,4.33,751.96
2019,Dic,19,12/19/2019,11.64,17.7,6.6,3,80.26,3.22,8.16,239.53,5.15,753.82
2019,Dic,20,12/20/2019,12.46,18.4,7.1,20.2,78.71,2.89,8.61,207.01,4.45,752.66
2019,Dic,21,12/21/2019,12.34,19.7,6.9,4.2,76.05,3.5,7.97,251.35,5.4,753.27
2019,Dic,22,12/22/2019,12.14,19.9,6.6,6.8,75.58,3.42,7.65,241.6,5.19,753.9
2019,Dic,23,12/23/2019,12.04,19.4,6.3,4.2,75.92,3.28,7.76,226,4.86,753.89
2019,Dic,24,12/24/2019,11.4,15.7,7.5,11.2,82.3,2.38,8.41,172.75,3.71,754.14
2019,Dic,25,12/25/2019,13.62,20.4,8.8,0.2,76.05,3.99,9.24,276.6,5.95,752.38
2019,Dic,26,12/26/2019,12.86,20.1,9.6,0.6,74.81,2.99,8.39,191.02,4.11,752.82
2019,Dic,27,12/27/2019,13.41,21.4,8.8,2.2,74.77,4.33,8.63,303.04,6.52,752.89
2019,Dic,28,12/28/2019,12.79,19.7,8.2,3.6,77.46,2.96,8.73,203.97,4.39,751.88
2019,Dic,29,12/29/2019,13.08,21.3,7,6,72.11,4.75,7.73,321.1,6.9,752.42
2019,Dic,30,12/30/2019,11.66,19.7,6.6,0,77.4,2.88,7.51,207.57,4.46,752.57
2019,Dic,31,12/31/2019,11.89,18.3,7.8,7.4,81.67,2.64,8.66,195.83,4.21,752.54
2020,Ene,1,1/1/2020,12.08,19.4,7.1,1.6,76.46,3.42,7.77,241.31,5.19,752.94
2020,Ene,2,1/2/2020,11.31,17.3,8.1,7.4,82.11,2.19,8.26,165.54,3.56,753.56
2020,Ene,3,1/3/2020,12.44,20.6,7,22.6,79.02,3.71,8.6,250.53,5.39,755.07
2020,Ene,4,1/4/2020,11.22,17.6,6.9,18.6,81.86,2.27,8.08,164.34,3.53,755.06
2020,Ene,5,1/5/2020,9.62,15.7,5.4,19.4,85.71,1.77,7.21,141.4,3.04,755.19
2020,Ene,6,1/6/2020,13.15,21.7,7.7,0,71.8,3.22,7.56,204.68,4.4,752.47
2020,Ene,7,1/7/2020,12.07,20.9,4.1,0,72.76,3.94,6.69,275.52,5.92,751.95
2020,Ene,8,1/8/2020,13.06,21.7,6.6,0,70.48,3.9,6.99,260.14,5.59,752.35
2020,Ene,9,1/9/2020,11.3,19.6,5.3,0,78.79,3.6,7.41,254.32,5.47,753.45
2020,Ene,10,1/10/2020,11.71,20.3,4.1,0,72.99,3.81,6.5,266.21,5.72,754.24
2020,Ene,11,1/11/2020,10.86,19.1,4.9,0,77.44,3.13,6.68,233.7,5.03,755.21
2020,Ene,12,1/12/2020,12.81,21.7,6.3,0,72.59,4.26,7.48,285.97,6.15,754.41
2020,Ene,13,1/13/2020,12.75,21.3,5.4,0,71.29,4.7,7.08,321.96,6.92,753.07
2020,Ene,14,1/14/2020,12.48,18.2,8.1,0,79.67,3.39,8.94,241.52,5.19,751.79
2020,Ene,15,1/15/2020,10.87,16.9,8.4,15.2,87.01,2.33,8.73,186.57,4.01,753.56
2020,Ene,16,1/16/2020,10.47,17.9,6.8,8.6,85.98,2.61,8.08,194.94,4.19,756.53
2020,Ene,17,1/17/2020,11.64,19.3,5.3,0,77.11,4.2,7.29,298.61,6.42,757.93
2020,Ene,18,1/18/2020,12.73,18.9,8.1,0,73.4,3.83,7.84,244.5,5.26,754.84
2020,Ene,19,1/19/2020,12.66,20.6,6.1,0,73.49,4.63,7.61,323.1,6.95,754.94
2020,Ene,20,1/20/2020,12.2,17.1,9.1,1.2,79.36,2.04,8.61,137.69,2.96,753.77
2020,Ene,21,1/21/2020,12.14,18.3,9.1,3.4,81.04,2.44,8.82,176.66,3.8,753.1
2020,Ene,22,1/22/2020,11.88,18.7,8.2,9.6,83.06,2.91,8.95,214.3,4.61,752.36
2020,Ene,23,1/23/2020,12.64,18.3,8.4,4.4,79.45,3.44,9.01,247.19,5.32,753.46
2020,Ene,24,1/24/2020,13.46,19.9,9.4,3.2,76.19,3.83,8.99,260.4,5.6,752.37
2020,Ene,25,1/25/2020,14.5,22.4,9.2,0,69.92,4.9,8.45,325.55,7,752.71
2020,Ene,26,1/26/2020,14.81,24.2,6.4,0,68.07,5.36,8.08,361.14,7.77,752.55
2020,Ene,27,1/27/2020,13.52,22.8,6.2,10.2,71.88,4.14,7.88,278.56,5.99,752.12
2020,Ene,28,1/28/2020,12.06,18.4,7.2,1.8,76.05,2.58,7.64,185.14,3.98,753.13
2020,Ene,29,1/29/2020,11.83,20.1,7.6,3,80.72,3.29,8.41,236.66,5.09,752.42
2020,Ene,30,1/30/2020,11.1,18.4,4.8,0,82.34,2.67,7.94,194.81,4.19,754.68
2020,Ene,31,1/31/2020,11.25,17.7,8.7,17.2,86.17,2.07,8.89,149.22,3.21,755.13
2020,Feb,1,2/1/2020,11.11,14.6,9.2,3.4,88.29,1.53,9.21,118.76,2.55,756.04
2020,Feb,2,2/2/2020,12.2,17.7,9.6,3.8,83.15,1.97,9.32,136.6,2.94,755.31
2020,Feb,3,2/3/2020,12.11,19.2,7.4,8.6,81.39,3.45,8.85,242.96,5.22,755.46
2020,Feb,4,2/4/2020,12.2,18.3,8.8,12.6,80.52,3.11,8.82,221.58,4.76,753.86
2020,Feb,5,2/5/2020,12.2,19.4,9.4,3,83.04,2.48,9.26,178.1,3.83,752.24
2020,Feb,6,2/6/2020,11.9,17.4,8.4,0.6,82.71,2.7,8.97,195.76,4.21,753.34
2020,Feb,7,2/7/2020,12.61,20.2,7.7,20.6,80.17,3.43,8.98,253.74,5.46,753.54
2020,Feb,8,2/8/2020,11.1,13.9,8.3,14.4,85.36,1.53,8.67,111.45,2.4,753.29
2020,Feb,9,2/9/2020,11.89,18.8,9,5.4,82.88,2.45,8.91,169.76,3.65,753.86
2020,Feb,10,2/10/2020,11.54,17.4,8.8,15,88.78,1.78,9.63,135.95,2.92,754.52
2020,Feb,11,2/11/2020,12.89,18.6,9.4,6.6,80.3,3.3,9.43,231.31,4.97,754.13
2020,Feb,12,2/12/2020,11.07,16.8,7.7,12.8,84.85,2.61,8.51,190.62,4.1,754.34
2020,Feb,13,2/13/2020,12.4,17.6,9,5.8,80.91,2.72,9.11,185.71,3.99,753.19
2020,Feb,14,2/14/2020,12.38,17.9,8.9,2.4,82.03,3.02,9.27,212.56,4.57,753.45
2020,Feb,15,2/15/2020,13.54,20.6,8.9,4.2,80.05,3.81,9.83,264.64,5.69,753.21
2020,Feb,16,2/16/2020,12.55,18.7,7.9,2.2,78.25,3.89,8.61,272.17,5.85,752.31
2020,Feb,17,2/17/2020,12.87,22.1,6.1,0,78.81,4.29,8.85,301.74,6.49,752.88
2020,Feb,18,2/18/2020,11.72,19.4,8.1,15.6,83.86,2.99,8.92,218.76,4.7,753.41
2020,Feb,19,2/19/2020,13.16,19.8,9.3,0,80.17,3.5,9.48,247.4,5.32,753.37
2020,Feb,20,2/20/2020,11.83,18.2,8.3,2.8,79.76,3.01,8.31,216.33,4.65,752.82
2020,Feb,21,2/21/2020,10.38,13.8,8.3,8.8,89.61,1.09,8.7,91.26,1.96,755.04
2020,Feb,22,2/22/2020,12.56,18.1,8.8,1.2,79.14,2.86,8.79,198.15,4.26,755.29
2020,Feb,23,2/23/2020,13.79,20.6,8.1,0,76.76,4.43,9.5,306.46,6.59,752.78
2020,Feb,24,2/24/2020,13.61,20.4,9.2,1,76.96,3.98,9.39,275.38,5.92,751.65
2020,Feb,25,2/25/2020,13.46,18.6,10,0.2,78,2.78,9.53,186.84,4.02,751.17
2020,Feb,26,2/26/2020,12.1,17.7,8.9,8.2,80.07,2.85,8.61,194.42,4.18,753.46
